kit_code,id_sensor,id_parameter,value,created_at
AIRQ002,PMS5003,UM5,0.0,2025-08-12 15:23:16
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:23:16
AIRQ002,ENVIRO,TEMP,23.3,2025-08-12 15:23:48
AIRQ002,ENVIRO,HUM,62.75,2025-08-12 15:23:48
AIRQ002,ENVIRO,PRES,1006.15,2025-08-12 15:23:48
AIRQ002,ENVIRO,LLUM,0.41,2025-08-12 15:23:48
AIRQ002,SCD30,TEMP,25.19,2025-08-12 15:23:56
AIRQ002,SCD30,HUM,70.48,2025-08-12 15:23:56
AIRQ002,SCD30,CO2,1698.64,2025-08-12 15:23:56
AIRQ002,DHT22,TEMP,25.25,2025-08-12 15:24:04
AIRQ002,DHT22,HUM,70.6,2025-08-12 15:24:04
AIRQ002,ENVIRO,TEMP,23.07,2025-08-12 15:24:49
AIRQ002,ENVIRO,HUM,62.75,2025-08-12 15:24:49
AIRQ002,ENVIRO,PRES,1006.17,2025-08-12 15:24:49
AIRQ002,ENVIRO,LLUM,0.41,2025-08-12 15:24:49
AIRQ002,SCD30,TEMP,25.26,2025-08-12 15:24:58
AIRQ002,SCD30,HUM,70.65,2025-08-12 15:24:58
AIRQ002,SCD30,CO2,1697.52,2025-08-12 15:24:58
AIRQ002,PMS5003,PM1,3.45,2025-08-12 15:24:58
AIRQ002,PMS5003,PM25,7.27,2025-08-12 15:24:58
AIRQ002,PMS5003,PM10,7.57,2025-08-12 15:24:58
AIRQ002,PMS5003,UM03,810.41,2025-08-12 15:24:58
AIRQ002,PMS5003,UM05,217.14,2025-08-12 15:24:58
AIRQ002,PMS5003,UM1,54.32,2025-08-12 15:24:58
AIRQ002,PMS5003,UM25,1.41,2025-08-12 15:24:58
AIRQ002,PMS5003,UM5,0.27,2025-08-12 15:24:58
AIRQ002,PMS5003,UM10,0.27,2025-08-12 15:24:58
AIRQ002,DHT22,TEMP,25.45,2025-08-12 15:25:06
AIRQ002,DHT22,HUM,70.7,2025-08-12 15:25:06
AIRQ002,ENVIRO,TEMP,23.75,2025-08-12 15:25:50
AIRQ002,ENVIRO,HUM,62.84,2025-08-12 15:25:50
AIRQ002,ENVIRO,PRES,1006.16,2025-08-12 15:25:50
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:25:50
AIRQ002,SCD30,TEMP,25.19,2025-08-12 15:25:59
AIRQ002,SCD30,HUM,71.22,2025-08-12 15:25:59
AIRQ002,SCD30,CO2,1693.55,2025-08-12 15:25:59
AIRQ002,DHT22,TEMP,25.35,2025-08-12 15:26:07
AIRQ002,DHT22,HUM,70.8,2025-08-12 15:26:07
AIRQ002,PMS5003,PM1,2.39,2025-08-12 15:26:40
AIRQ002,PMS5003,PM25,5.41,2025-08-12 15:26:40
AIRQ002,PMS5003,PM10,6.57,2025-08-12 15:26:40
AIRQ002,PMS5003,UM03,579.0,2025-08-12 15:26:40
AIRQ002,PMS5003,UM05,166.27,2025-08-12 15:26:40
AIRQ002,PMS5003,UM1,32.5,2025-08-12 15:26:40
AIRQ002,PMS5003,UM25,5.59,2025-08-12 15:26:40
AIRQ002,PMS5003,UM5,2.0,2025-08-12 15:26:40
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:26:40
AIRQ002,ENVIRO,TEMP,23.31,2025-08-12 15:26:51
AIRQ002,ENVIRO,HUM,62.97,2025-08-12 15:26:51
AIRQ002,ENVIRO,PRES,1006.13,2025-08-12 15:26:51
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:26:51
AIRQ002,SCD30,TEMP,25.16,2025-08-12 15:27:00
AIRQ002,SCD30,HUM,71.49,2025-08-12 15:27:00
AIRQ002,SCD30,CO2,1690.38,2025-08-12 15:27:00
AIRQ002,DHT22,TEMP,25.25,2025-08-12 15:27:08
AIRQ002,DHT22,HUM,71.2,2025-08-12 15:27:08
AIRQ002,ENVIRO,TEMP,23.54,2025-08-12 15:27:52
AIRQ002,ENVIRO,HUM,63.12,2025-08-12 15:27:52
AIRQ002,ENVIRO,PRES,1006.15,2025-08-12 15:27:52
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:27:52
AIRQ002,SCD30,TEMP,25.13,2025-08-12 15:28:01
AIRQ002,SCD30,HUM,71.99,2025-08-12 15:28:01
AIRQ002,SCD30,CO2,1686.52,2025-08-12 15:28:01
AIRQ002,DHT22,TEMP,25.15,2025-08-12 15:28:09
AIRQ002,DHT22,HUM,71.6,2025-08-12 15:28:09
AIRQ002,PMS5003,PM1,3.82,2025-08-12 15:28:21
AIRQ002,PMS5003,PM25,5.7,2025-08-12 15:28:21
AIRQ002,PMS5003,PM10,5.7,2025-08-12 15:28:21
AIRQ002,PMS5003,UM03,788.59,2025-08-12 15:28:21
AIRQ002,PMS5003,UM05,213.55,2025-08-12 15:28:21
AIRQ002,PMS5003,UM1,36.0,2025-08-12 15:28:21
AIRQ002,PMS5003,UM25,0.0,2025-08-12 15:28:21
AIRQ002,PMS5003,UM5,0.0,2025-08-12 15:28:21
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:28:21
AIRQ002,ENVIRO,TEMP,23.36,2025-08-12 15:28:53
AIRQ002,ENVIRO,HUM,63.2,2025-08-12 15:28:53
AIRQ002,ENVIRO,PRES,1006.13,2025-08-12 15:28:53
AIRQ002,ENVIRO,LLUM,0.41,2025-08-12 15:28:53
AIRQ002,SCD30,TEMP,25.27,2025-08-12 15:29:02
AIRQ002,SCD30,HUM,71.68,2025-08-12 15:29:02
AIRQ002,SCD30,CO2,1687.72,2025-08-12 15:29:02
AIRQ002,DHT22,TEMP,25.15,2025-08-12 15:29:11
AIRQ002,DHT22,HUM,71.7,2025-08-12 15:29:11
AIRQ002,ENVIRO,TEMP,23.67,2025-08-12 15:29:54
AIRQ002,ENVIRO,HUM,63.19,2025-08-12 15:29:54
AIRQ002,ENVIRO,PRES,1006.11,2025-08-12 15:29:54
AIRQ002,ENVIRO,LLUM,0.41,2025-08-12 15:29:54
AIRQ002,SCD30,TEMP,25.33,2025-08-12 15:30:03
AIRQ002,SCD30,HUM,71.88,2025-08-12 15:30:03
AIRQ002,SCD30,CO2,1679.2,2025-08-12 15:30:03
AIRQ002,PMS5003,PM1,3.18,2025-08-12 15:30:03
AIRQ002,PMS5003,PM25,6.14,2025-08-12 15:30:03
AIRQ002,PMS5003,PM10,6.68,2025-08-12 15:30:03
AIRQ002,PMS5003,UM03,804.0,2025-08-12 15:30:03
AIRQ002,PMS5003,UM05,230.77,2025-08-12 15:30:03
AIRQ002,PMS5003,UM1,44.32,2025-08-12 15:30:03
AIRQ002,PMS5003,UM25,2.09,2025-08-12 15:30:03
AIRQ002,PMS5003,UM5,1.09,2025-08-12 15:30:03
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:30:03
AIRQ002,DHT22,TEMP,25.15,2025-08-12 15:30:12
AIRQ002,DHT22,HUM,71.9,2025-08-12 15:30:12
AIRQ002,ENVIRO,TEMP,23.68,2025-08-12 15:30:55
AIRQ002,ENVIRO,HUM,63.39,2025-08-12 15:30:55
AIRQ002,ENVIRO,PRES,1006.12,2025-08-12 15:30:55
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:30:55
AIRQ002,SCD30,TEMP,25.37,2025-08-12 15:31:04
AIRQ002,SCD30,HUM,72.15,2025-08-12 15:31:04
AIRQ002,SCD30,CO2,1671.23,2025-08-12 15:31:04
AIRQ002,DHT22,TEMP,25.15,2025-08-12 15:31:13
AIRQ002,DHT22,HUM,72.1,2025-08-12 15:31:13
AIRQ002,PMS5003,PM1,2.75,2025-08-12 15:31:45
AIRQ002,PMS5003,PM25,4.7,2025-08-12 15:31:45
AIRQ002,PMS5003,PM10,4.7,2025-08-12 15:31:45
AIRQ002,PMS5003,UM03,703.09,2025-08-12 15:31:45
AIRQ002,PMS5003,UM05,191.91,2025-08-12 15:31:45
AIRQ002,PMS5003,UM1,28.86,2025-08-12 15:31:45
AIRQ002,PMS5003,UM25,2.23,2025-08-12 15:31:45
AIRQ002,PMS5003,UM5,0.0,2025-08-12 15:31:45
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:31:45
AIRQ002,ENVIRO,TEMP,23.73,2025-08-12 15:31:56
AIRQ002,ENVIRO,HUM,63.45,2025-08-12 15:31:56
AIRQ002,ENVIRO,PRES,1006.09,2025-08-12 15:31:56
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:31:56
AIRQ002,SCD30,TEMP,25.27,2025-08-12 15:32:05
AIRQ002,SCD30,HUM,72.65,2025-08-12 15:32:05
AIRQ002,SCD30,CO2,1672.55,2025-08-12 15:32:05
AIRQ002,DHT22,TEMP,25.15,2025-08-12 15:32:15
AIRQ002,DHT22,HUM,72.2,2025-08-12 15:32:15
AIRQ002,ENVIRO,TEMP,23.67,2025-08-12 15:32:57
AIRQ002,ENVIRO,HUM,63.59,2025-08-12 15:32:57
AIRQ002,ENVIRO,PRES,1006.08,2025-08-12 15:32:57
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:32:57
AIRQ002,SCD30,TEMP,25.27,2025-08-12 15:33:06
AIRQ002,SCD30,HUM,73.01,2025-08-12 15:33:06
AIRQ002,SCD30,CO2,1675.57,2025-08-12 15:33:06
AIRQ002,DHT22,TEMP,25.25,2025-08-12 15:33:16
AIRQ002,DHT22,HUM,72.3,2025-08-12 15:33:16
AIRQ002,PMS5003,PM1,3.32,2025-08-12 15:33:26
AIRQ002,PMS5003,PM25,6.25,2025-08-12 15:33:26
AIRQ002,PMS5003,PM10,6.59,2025-08-12 15:33:26
AIRQ002,PMS5003,UM03,749.05,2025-08-12 15:33:26
AIRQ002,PMS5003,UM05,209.73,2025-08-12 15:33:26
AIRQ002,PMS5003,UM1,42.95,2025-08-12 15:33:26
AIRQ002,PMS5003,UM25,1.41,2025-08-12 15:33:26
AIRQ002,PMS5003,UM5,0.09,2025-08-12 15:33:26
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:33:26
AIRQ002,ENVIRO,TEMP,23.68,2025-08-12 15:33:58
AIRQ002,ENVIRO,HUM,63.74,2025-08-12 15:33:58
AIRQ002,ENVIRO,PRES,1006.09,2025-08-12 15:33:58
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:33:58
AIRQ002,SCD30,TEMP,25.19,2025-08-12 15:34:07
AIRQ002,SCD30,HUM,73.51,2025-08-12 15:34:07
AIRQ002,SCD30,CO2,1680.17,2025-08-12 15:34:07
AIRQ002,DHT22,TEMP,25.25,2025-08-12 15:34:17
AIRQ002,DHT22,HUM,72.5,2025-08-12 15:34:17
AIRQ002,ENVIRO,TEMP,23.26,2025-08-12 15:34:59
AIRQ002,ENVIRO,HUM,63.8,2025-08-12 15:34:59
AIRQ002,ENVIRO,PRES,1006.09,2025-08-12 15:34:59
AIRQ002,ENVIRO,LLUM,2.33,2025-08-12 15:34:59
AIRQ002,SCD30,TEMP,25.26,2025-08-12 15:35:08
AIRQ002,SCD30,HUM,73.5,2025-08-12 15:35:08
AIRQ002,SCD30,CO2,1686.84,2025-08-12 15:35:08
AIRQ002,PMS5003,PM1,3.07,2025-08-12 15:35:08
AIRQ002,PMS5003,PM25,6.82,2025-08-12 15:35:08
AIRQ002,PMS5003,PM10,7.27,2025-08-12 15:35:08
AIRQ002,PMS5003,UM03,703.09,2025-08-12 15:35:08
AIRQ002,PMS5003,UM05,194.64,2025-08-12 15:35:08
AIRQ002,PMS5003,UM1,43.45,2025-08-12 15:35:08
AIRQ002,PMS5003,UM25,3.32,2025-08-12 15:35:08
AIRQ002,PMS5003,UM5,0.73,2025-08-12 15:35:08
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:35:08
AIRQ002,DHT22,TEMP,25.25,2025-08-12 15:35:18
AIRQ002,DHT22,HUM,72.5,2025-08-12 15:35:18
AIRQ002,ENVIRO,TEMP,23.65,2025-08-12 15:36:00
AIRQ002,ENVIRO,HUM,63.9,2025-08-12 15:36:00
AIRQ002,ENVIRO,PRES,1006.06,2025-08-12 15:36:00
AIRQ002,ENVIRO,LLUM,0.41,2025-08-12 15:36:00
AIRQ002,SCD30,TEMP,25.17,2025-08-12 15:36:09
AIRQ002,SCD30,HUM,73.92,2025-08-12 15:36:09
AIRQ002,SCD30,CO2,1678.62,2025-08-12 15:36:09
AIRQ002,DHT22,TEMP,25.25,2025-08-12 15:36:20
AIRQ002,DHT22,HUM,72.6,2025-08-12 15:36:20
AIRQ002,PMS5003,PM1,3.77,2025-08-12 15:36:50
AIRQ002,PMS5003,PM25,6.43,2025-08-12 15:36:50
AIRQ002,PMS5003,PM10,6.43,2025-08-12 15:36:50
AIRQ002,PMS5003,UM03,780.0,2025-08-12 15:36:50
AIRQ002,PMS5003,UM05,220.14,2025-08-12 15:36:50
AIRQ002,PMS5003,UM1,37.14,2025-08-12 15:36:50
AIRQ002,PMS5003,UM25,1.32,2025-08-12 15:36:50
AIRQ002,PMS5003,UM5,0.0,2025-08-12 15:36:50
AIRQ002,PMS5003,UM10,0.0,2025-08-12 15:36:50
AIRQ002,ENVIRO,TEMP,23.63,2025-08-12 15:37:01
AIRQ002,ENVIRO,HUM,63.97,2025-08-12 15:37:01
AIRQ002,ENVIRO,PRES,1006.03,2025-08-12 15:37:01
AIRQ002,ENVIRO,LLUM,2.32,2025-08-12 15:37:01
AIRQ002,SCD30,TEMP,25.23,2025-08-12 15:37:10
AIRQ002,SCD30,HUM,74.25,2025-08-12 15:37:10
AIRQ002,SCD30,CO2,1676.99,2025-08-12 15:37:10
AIRQ002,DHT22,TEMP,25.25,2025-08-12 15:37:21
AIRQ002,DHT22,HUM,72.7,2025-08-12 15:37:21
AIRQ002,ENVIRO,TEMP,23.42,2025-08-12 15:38:02
AIRQ002,ENVIRO,HUM,63.93,2025-08-12 15:38:02
AIRQ002,ENVIRO,PRES,1006.01,2025-08-12 15:38:02
AIRQ002,ENVIRO,LLUM,2.32,2025-08-12 15:38:02
AIRQ002,SCD30,TEMP,25.27,2025-08-12 15:38:11
AIRQ002,SCD30,HUM,73.66,2025-08-12 15:38:11
