id_sensor,id_parameter,value,created_at
ENVIRO,HUM,59.35,2025-08-14 12:53:34
ENVIRO,PRES,1007.5,2025-08-14 12:53:34
ENVIRO,LLUM,2.33,2025-08-14 12:53:34
DHT22,TEMP,24.85,2025-08-14 12:53:36
DHT22,HUM,65.6,2025-08-14 12:53:36
SCD30,TEMP,24.24,2025-08-14 12:54:03
SCD30,HUM,63.33,2025-08-14 12:54:03
SCD30,CO2,1287.05,2025-08-14 12:54:03
ENVIRO,TEMP,22.11,2025-08-14 12:54:35
ENVIRO,HUM,59.41,2025-08-14 12:54:35
ENVIRO,PRES,1007.52,2025-08-14 12:54:35
ENVIRO,LLUM,2.33,2025-08-14 12:54:35
DHT22,TEMP,24.95,2025-08-14 12:54:38
DHT22,HUM,65.5,2025-08-14 12:54:38
PMS5003,PM1,1.98,2025-08-14 12:54:43
PMS5003,PM25,4.32,2025-08-14 12:54:43
PMS5003,PM10,4.32,2025-08-14 12:54:43
PMS5003,UM03,561.95,2025-08-14 12:54:43
PMS5003,UM05,158.64,2025-08-14 12:54:43
PMS5003,UM1,33.68,2025-08-14 12:54:43
PMS5003,UM25,2.36,2025-08-14 12:54:43
PMS5003,UM5,0.0,2025-08-14 12:54:43
PMS5003,UM10,0.0,2025-08-14 12:54:43
SCD30,TEMP,24.25,2025-08-14 12:55:04
SCD30,HUM,63.38,2025-08-14 12:55:04
SCD30,CO2,1285.34,2025-08-14 12:55:04
ENVIRO,TEMP,22.41,2025-08-14 12:55:36
ENVIRO,HUM,59.32,2025-08-14 12:55:36
ENVIRO,PRES,1007.51,2025-08-14 12:55:36
ENVIRO,LLUM,2.33,2025-08-14 12:55:36
DHT22,TEMP,24.95,2025-08-14 12:55:39
DHT22,HUM,65.5,2025-08-14 12:55:39
SCD30,TEMP,24.26,2025-08-14 12:56:05
SCD30,HUM,63.26,2025-08-14 12:56:05
SCD30,CO2,1288.16,2025-08-14 12:56:05
PMS5003,PM1,2.39,2025-08-14 12:56:25
PMS5003,PM25,4.27,2025-08-14 12:56:25
PMS5003,PM10,5.09,2025-08-14 12:56:25
PMS5003,UM03,605.45,2025-08-14 12:56:25
PMS5003,UM05,172.32,2025-08-14 12:56:25
PMS5003,UM1,32.45,2025-08-14 12:56:25
PMS5003,UM25,1.18,2025-08-14 12:56:25
PMS5003,UM5,1.18,2025-08-14 12:56:25
PMS5003,UM10,0.0,2025-08-14 12:56:25
ENVIRO,TEMP,22.59,2025-08-14 12:56:37
ENVIRO,HUM,59.36,2025-08-14 12:56:37
ENVIRO,PRES,1007.5,2025-08-14 12:56:37
ENVIRO,LLUM,2.33,2025-08-14 12:56:37
DHT22,TEMP,25.05,2025-08-14 12:56:40
DHT22,HUM,65.3,2025-08-14 12:56:40
SCD30,TEMP,24.26,2025-08-14 12:57:06
SCD30,HUM,63.13,2025-08-14 12:57:06
SCD30,CO2,1287.17,2025-08-14 12:57:06
ENVIRO,TEMP,22.61,2025-08-14 12:57:38
ENVIRO,HUM,59.31,2025-08-14 12:57:38
ENVIRO,PRES,1007.51,2025-08-14 12:57:38
ENVIRO,LLUM,2.33,2025-08-14 12:57:38
DHT22,TEMP,25.05,2025-08-14 12:57:41
DHT22,HUM,65.3,2025-08-14 12:57:41
PMS5003,PM1,3.0,2025-08-14 12:58:07
PMS5003,PM25,5.43,2025-08-14 12:58:07
PMS5003,PM10,5.43,2025-08-14 12:58:07
PMS5003,UM03,612.41,2025-08-14 12:58:07
PMS5003,UM05,195.82,2025-08-14 12:58:07
PMS5003,UM1,22.59,2025-08-14 12:58:07
PMS5003,UM25,0.64,2025-08-14 12:58:07
PMS5003,UM5,0.0,2025-08-14 12:58:07
PMS5003,UM10,0.0,2025-08-14 12:58:07
SCD30,TEMP,24.26,2025-08-14 12:58:07
SCD30,HUM,63.02,2025-08-14 12:58:07
SCD30,CO2,1283.38,2025-08-14 12:58:07
ENVIRO,TEMP,22.6,2025-08-14 12:58:39
ENVIRO,HUM,59.29,2025-08-14 12:58:39
ENVIRO,PRES,1007.48,2025-08-14 12:58:39
ENVIRO,LLUM,2.33,2025-08-14 12:58:39
DHT22,TEMP,25.05,2025-08-14 12:58:43
DHT22,HUM,65.3,2025-08-14 12:58:43
SCD30,TEMP,24.28,2025-08-14 12:59:08
SCD30,HUM,62.99,2025-08-14 12:59:08
SCD30,CO2,1284.79,2025-08-14 12:59:08
ENVIRO,TEMP,22.41,2025-08-14 12:59:40
ENVIRO,HUM,59.32,2025-08-14 12:59:40
ENVIRO,PRES,1007.48,2025-08-14 12:59:40
ENVIRO,LLUM,2.33,2025-08-14 12:59:40
DHT22,TEMP,25.05,2025-08-14 12:59:44
DHT22,HUM,65.3,2025-08-14 12:59:44
PMS5003,PM1,2.43,2025-08-14 12:59:48
PMS5003,PM25,4.95,2025-08-14 12:59:48
PMS5003,PM10,5.36,2025-08-14 12:59:48
PMS5003,UM03,623.73,2025-08-14 12:59:48
PMS5003,UM05,181.77,2025-08-14 12:59:48
PMS5003,UM1,41.27,2025-08-14 12:59:48
PMS5003,UM25,2.73,2025-08-14 12:59:48
PMS5003,UM5,0.82,2025-08-14 12:59:48
PMS5003,UM10,0.0,2025-08-14 12:59:48
SCD30,TEMP,24.31,2025-08-14 13:00:09
SCD30,HUM,62.97,2025-08-14 13:00:09
SCD30,CO2,1283.81,2025-08-14 13:00:09
ENVIRO,TEMP,22.22,2025-08-14 13:00:41
ENVIRO,HUM,59.3,2025-08-14 13:00:41
ENVIRO,PRES,1007.49,2025-08-14 13:00:41
ENVIRO,LLUM,2.33,2025-08-14 13:00:41
DHT22,TEMP,25.05,2025-08-14 13:00:45
DHT22,HUM,65.3,2025-08-14 13:00:45
SCD30,TEMP,24.29,2025-08-14 13:01:10
SCD30,HUM,62.92,2025-08-14 13:01:10
SCD30,CO2,1281.93,2025-08-14 13:01:10
PMS5003,PM1,2.45,2025-08-14 13:01:30
PMS5003,PM25,4.34,2025-08-14 13:01:30
PMS5003,PM10,4.34,2025-08-14 13:01:30
PMS5003,UM03,540.55,2025-08-14 13:01:30
PMS5003,UM05,160.27,2025-08-14 13:01:30
PMS5003,UM1,29.45,2025-08-14 13:01:30
PMS5003,UM25,0.91,2025-08-14 13:01:30
PMS5003,UM5,0.0,2025-08-14 13:01:30
PMS5003,UM10,0.0,2025-08-14 13:01:30
ENVIRO,TEMP,22.21,2025-08-14 13:01:42
ENVIRO,HUM,59.33,2025-08-14 13:01:42
ENVIRO,PRES,1007.48,2025-08-14 13:01:42
ENVIRO,LLUM,2.33,2025-08-14 13:01:42
DHT22,TEMP,25.15,2025-08-14 13:01:46
DHT22,HUM,65.2,2025-08-14 13:01:46
SCD30,TEMP,24.34,2025-08-14 13:02:11
SCD30,HUM,62.97,2025-08-14 13:02:11
SCD30,CO2,1286.1,2025-08-14 13:02:11
ENVIRO,TEMP,23.03,2025-08-14 13:02:43
ENVIRO,HUM,59.11,2025-08-14 13:02:43
ENVIRO,PRES,1007.45,2025-08-14 13:02:43
ENVIRO,LLUM,2.33,2025-08-14 13:02:43
DHT22,TEMP,25.15,2025-08-14 13:02:48
DHT22,HUM,65.1,2025-08-14 13:02:48
PMS5003,PM1,2.02,2025-08-14 13:03:12
PMS5003,PM25,3.8,2025-08-14 13:03:12
PMS5003,PM10,3.8,2025-08-14 13:03:12
PMS5003,UM03,508.23,2025-08-14 13:03:12
PMS5003,UM05,152.77,2025-08-14 13:03:12
PMS5003,UM1,26.05,2025-08-14 13:03:12
PMS5003,UM25,1.59,2025-08-14 13:03:12
PMS5003,UM5,0.0,2025-08-14 13:03:12
PMS5003,UM10,0.0,2025-08-14 13:03:12
SCD30,TEMP,24.35,2025-08-14 13:03:12
SCD30,HUM,62.74,2025-08-14 13:03:12
SCD30,CO2,1287.75,2025-08-14 13:03:12
ENVIRO,TEMP,22.46,2025-08-14 13:03:44
ENVIRO,HUM,59.18,2025-08-14 13:03:44
ENVIRO,PRES,1007.42,2025-08-14 13:03:44
ENVIRO,LLUM,2.33,2025-08-14 13:03:44
DHT22,TEMP,25.15,2025-08-14 13:03:49
DHT22,HUM,65.0,2025-08-14 13:03:49
SCD30,TEMP,24.34,2025-08-14 13:04:13
SCD30,HUM,62.79,2025-08-14 13:04:13
SCD30,CO2,1291.27,2025-08-14 13:04:13
ENVIRO,TEMP,22.38,2025-08-14 13:04:45
ENVIRO,HUM,59.25,2025-08-14 13:04:45
ENVIRO,PRES,1007.44,2025-08-14 13:04:45
ENVIRO,LLUM,2.33,2025-08-14 13:04:45
DHT22,TEMP,25.15,2025-08-14 13:04:50
DHT22,HUM,65.0,2025-08-14 13:04:50
PMS5003,PM1,1.55,2025-08-14 13:04:53
PMS5003,PM25,4.41,2025-08-14 13:04:53
PMS5003,PM10,4.41,2025-08-14 13:04:53
PMS5003,UM03,495.0,2025-08-14 13:04:53
PMS5003,UM05,154.5,2025-08-14 13:04:53
PMS5003,UM1,34.55,2025-08-14 13:04:53
PMS5003,UM25,3.73,2025-08-14 13:04:53
PMS5003,UM5,0.0,2025-08-14 13:04:53
PMS5003,UM10,0.0,2025-08-14 13:04:53
SCD30,TEMP,24.34,2025-08-14 13:05:14
SCD30,HUM,62.9,2025-08-14 13:05:14
SCD30,CO2,1291.23,2025-08-14 13:05:14
ENVIRO,TEMP,22.7,2025-08-14 13:05:46
ENVIRO,HUM,59.21,2025-08-14 13:05:46
ENVIRO,PRES,1007.42,2025-08-14 13:05:46
ENVIRO,LLUM,2.33,2025-08-14 13:05:46
DHT22,TEMP,25.15,2025-08-14 13:05:52
DHT22,HUM,65.1,2025-08-14 13:05:52
SCD30,TEMP,24.38,2025-08-14 13:06:16
SCD30,HUM,62.9,2025-08-14 13:06:16
SCD30,CO2,1292.57,2025-08-14 13:06:16
PMS5003,PM1,2.52,2025-08-14 13:06:35
PMS5003,PM25,4.61,2025-08-14 13:06:35
PMS5003,PM10,4.82,2025-08-14 13:06:35
PMS5003,UM03,579.68,2025-08-14 13:06:35
PMS5003,UM05,174.18,2025-08-14 13:06:35
PMS5003,UM1,35.55,2025-08-14 13:06:35
PMS5003,UM25,1.45,2025-08-14 13:06:35
PMS5003,UM5,0.41,2025-08-14 13:06:35
PMS5003,UM10,0.0,2025-08-14 13:06:35
ENVIRO,TEMP,22.13,2025-08-14 13:06:47
ENVIRO,HUM,59.13,2025-08-14 13:06:47
ENVIRO,PRES,1007.41,2025-08-14 13:06:47
ENVIRO,LLUM,2.33,2025-08-14 13:06:47
DHT22,TEMP,25.15,2025-08-14 13:06:53
DHT22,HUM,65.1,2025-08-14 13:06:53
SCD30,TEMP,24.4,2025-08-14 13:07:17
SCD30,HUM,62.78,2025-08-14 13:07:17
SCD30,CO2,1295.67,2025-08-14 13:07:17
ENVIRO,TEMP,22.75,2025-08-14 13:07:48
ENVIRO,HUM,59.16,2025-08-14 13:07:48
ENVIRO,PRES,1007.4,2025-08-14 13:07:48
ENVIRO,LLUM,2.33,2025-08-14 13:07:48
DHT22,TEMP,25.15,2025-08-14 13:07:54
DHT22,HUM,65.1,2025-08-14 13:07:54
PMS5003,PM1,2.18,2025-08-14 13:08:17
PMS5003,PM25,3.98,2025-08-14 13:08:17
PMS5003,PM10,3.98,2025-08-14 13:08:17
PMS5003,UM03,509.59,2025-08-14 13:08:17
PMS5003,UM05,148.09,2025-08-14 13:08:17
PMS5003,UM1,32.73,2025-08-14 13:08:17
PMS5003,UM25,0.0,2025-08-14 13:08:17
PMS5003,UM5,0.0,2025-08-14 13:08:17
PMS5003,UM10,0.0,2025-08-14 13:08:17
SCD30,TEMP,24.38,2025-08-14 13:08:18
SCD30,HUM,62.83,2025-08-14 13:08:18
SCD30,CO2,1301.06,2025-08-14 13:08:18
ENVIRO,TEMP,22.49,2025-08-14 13:08:49
ENVIRO,HUM,59.16,2025-08-14 13:08:49
ENVIRO,PRES,1007.4,2025-08-14 13:08:49
ENVIRO,LLUM,2.33,2025-08-14 13:08:49
DHT22,TEMP,25.15,2025-08-14 13:08:55
DHT22,HUM,65.0,2025-08-14 13:08:55
SCD30,TEMP,24.35,2025-08-14 13:09:19
SCD30,HUM,62.94,2025-08-14 13:09:19
SCD30,CO2,1308.73,2025-08-14 13:09:19
ENVIRO,TEMP,22.45,2025-08-14 13:09:50
ENVIRO,HUM,59.26,2025-08-14 13:09:50
ENVIRO,PRES,1007.37,2025-08-14 13:09:50
ENVIRO,LLUM,2.33,2025-08-14 13:09:50
DHT22,TEMP,25.15,2025-08-14 13:09:57
DHT22,HUM,65.0,2025-08-14 13:09:57
PMS5003,PM1,2.11,2025-08-14 13:09:58
PMS5003,PM25,4.48,2025-08-14 13:09:58
PMS5003,PM10,5.61,2025-08-14 13:09:58
PMS5003,UM03,553.09,2025-08-14 13:09:58
PMS5003,UM05,159.27,2025-08-14 13:09:58
PMS5003,UM1,37.41,2025-08-14 13:09:58
PMS5003,UM25,4.09,2025-08-14 13:09:58
PMS5003,UM5,1.82,2025-08-14 13:09:58
PMS5003,UM10,0.73,2025-08-14 13:09:58
SCD30,TEMP,24.34,2025-08-14 13:10:20
SCD30,HUM,62.99,2025-08-14 13:10:20
SCD30,CO2,1310.81,2025-08-14 13:10:20
ENVIRO,TEMP,23.08,2025-08-14 13:10:51
ENVIRO,HUM,59.25,2025-08-14 13:10:51
ENVIRO,PRES,1007.4,2025-08-14 13:10:51
ENVIRO,LLUM,2.33,2025-08-14 13:10:51
DHT22,TEMP,25.25,2025-08-14 13:10:58
DHT22,HUM,65.0,2025-08-14 13:10:58
SCD30,TEMP,24.32,2025-08-14 13:11:21
SCD30,HUM,62.93,2025-08-14 13:11:21
SCD30,CO2,1313.49,2025-08-14 13:11:21
PMS5003,PM1,1.7,2025-08-14 13:11:40
PMS5003,PM25,3.57,2025-08-14 13:11:40
PMS5003,PM10,3.57,2025-08-14 13:11:40
PMS5003,UM03,505.36,2025-08-14 13:11:40
PMS5003,UM05,139.27,2025-08-14 13:11:40
PMS5003,UM1,23.59,2025-08-14 13:11:40
PMS5003,UM25,0.09,2025-08-14 13:11:40
PMS5003,UM5,0.0,2025-08-14 13:11:40
PMS5003,UM10,0.0,2025-08-14 13:11:40
ENVIRO,TEMP,22.39,2025-08-14 13:11:52
ENVIRO,HUM,59.32,2025-08-14 13:11:52
ENVIRO,PRES,1007.41,2025-08-14 13:11:52
ENVIRO,LLUM,2.33,2025-08-14 13:11:52
DHT22,TEMP,25.15,2025-08-14 13:11:59
DHT22,HUM,65.0,2025-08-14 13:11:59
SCD30,TEMP,24.31,2025-08-14 13:12:22
SCD30,HUM,62.81,2025-08-14 13:12:22
SCD30,CO2,1316.29,2025-08-14 13:12:22
ENVIRO,TEMP,22.42,2025-08-14 13:12:53
ENVIRO,HUM,59.24,2025-08-14 13:12:53
ENVIRO,PRES,1007.37,2025-08-14 13:12:53
ENVIRO,LLUM,2.33,2025-08-14 13:12:53
DHT22,TEMP,25.15,2025-08-14 13:13:00
DHT22,HUM,65.0,2025-08-14 13:13:00
PMS5003,PM1,1.58,2025-08-14 13:13:21
PMS5003,PM25,4.28,2025-08-14 13:13:21
PMS5003,PM10,4.72,2025-08-14 13:13:21
PMS5003,UM03,496.88,2025-08-14 13:13:21
PMS5003,UM05,143.53,2025-08-14 13:13:21
PMS5003,UM1,34.51,2025-08-14 13:13:21
PMS5003,UM25,3.02,2025-08-14 13:13:21
PMS5003,UM5,0.56,2025-08-14 13:13:21
PMS5003,UM10,0.56,2025-08-14 13:13:21
SCD30,TEMP,24.35,2025-08-14 13:13:23
SCD30,HUM,62.94,2025-08-14 13:13:23
SCD30,CO2,1321.64,2025-08-14 13:13:23
ENVIRO,TEMP,22.63,2025-08-14 13:13:54
ENVIRO,HUM,59.22,2025-08-14 13:13:54
ENVIRO,PRES,1007.4,2025-08-14 13:13:54
ENVIRO,LLUM,2.33,2025-08-14 13:13:54
DHT22,TEMP,25.15,2025-08-14 13:14:02
DHT22,HUM,65.0,2025-08-14 13:14:02
SCD30,TEMP,24.28,2025-08-14 13:14:24
SCD30,HUM,62.95,2025-08-14 13:14:24
SCD30,CO2,1323.66,2025-08-14 13:14:24
ENVIRO,TEMP,22.53,2025-08-14 13:14:55
ENVIRO,HUM,59.34,2025-08-14 13:14:55
ENVIRO,PRES,1007.38,2025-08-14 13:14:55
ENVIRO,LLUM,2.33,2025-08-14 13:14:55
DHT22,TEMP,25.25,2025-08-14 13:15:03
DHT22,HUM,65.0,2025-08-14 13:15:03
PMS5003,PM1,2.27,2025-08-14 13:15:03
PMS5003,PM25,4.8,2025-08-14 13:15:03
PMS5003,PM10,4.8,2025-08-14 13:15:03
PMS5003,UM03,545.45,2025-08-14 13:15:03
PMS5003,UM05,165.41,2025-08-14 13:15:03
PMS5003,UM1,29.82,2025-08-14 13:15:03
PMS5003,UM25,0.73,2025-08-14 13:15:03
PMS5003,UM5,0.0,2025-08-14 13:15:03
PMS5003,UM10,0.0,2025-08-14 13:15:03
SCD30,TEMP,24.29,2025-08-14 13:15:25
SCD30,HUM,63.13,2025-08-14 13:15:25
SCD30,CO2,1327.97,2025-08-14 13:15:25
ENVIRO,TEMP,22.41,2025-08-14 13:15:56
ENVIRO,HUM,59.32,2025-08-14 13:15:56
ENVIRO,PRES,1007.34,2025-08-14 13:15:56
ENVIRO,LLUM,2.33,2025-08-14 13:15:56
DHT22,TEMP,25.25,2025-08-14 13:16:04
DHT22,HUM,65.0,2025-08-14 13:16:04
SCD30,TEMP,24.25,2025-08-14 13:16:26
SCD30,HUM,63.2,2025-08-14 13:16:26
SCD30,CO2,1330.53,2025-08-14 13:16:26
PMS5003,PM1,2.16,2025-08-14 13:16:45
PMS5003,PM25,4.0,2025-08-14 13:16:45
PMS5003,PM10,4.0,2025-08-14 13:16:45
PMS5003,UM03,560.59,2025-08-14 13:16:45
PMS5003,UM05,169.95,2025-08-14 13:16:45
PMS5003,UM1,25.45,2025-08-14 13:16:45
PMS5003,UM25,0.23,2025-08-14 13:16:45
PMS5003,UM5,0.0,2025-08-14 13:16:45
PMS5003,UM10,0.0,2025-08-14 13:16:45
ENVIRO,TEMP,22.43,2025-08-14 13:16:57
ENVIRO,HUM,59.29,2025-08-14 13:16:57
ENVIRO,PRES,1007.36,2025-08-14 13:16:57
ENVIRO,LLUM,2.33,2025-08-14 13:16:57
DHT22,TEMP,25.35,2025-08-14 13:17:05
DHT22,HUM,64.9,2025-08-14 13:17:05
SCD30,TEMP,24.24,2025-08-14 13:17:27
SCD30,HUM,63.15,2025-08-14 13:17:27
SCD30,CO2,1333.57,2025-08-14 13:17:27
ENVIRO,TEMP,22.62,2025-08-14 13:17:58
ENVIRO,HUM,59.29,2025-08-14 13:17:58
ENVIRO,PRES,1007.35,2025-08-14 13:17:58
ENVIRO,LLUM,2.33,2025-08-14 13:17:58
DHT22,TEMP,25.35,2025-08-14 13:18:07
DHT22,HUM,64.8,2025-08-14 13:18:07
PMS5003,PM1,49.72,2025-08-14 13:18:26
PMS5003,PM25,89.09,2025-08-14 13:18:26
PMS5003,PM10,99.63,2025-08-14 13:18:26
PMS5003,UM03,6920.23,2025-08-14 13:18:26
PMS5003,UM05,1976.6,2025-08-14 13:18:26
PMS5003,UM1,466.14,2025-08-14 13:18:26
PMS5003,UM25,54.51,2025-08-14 13:18:26
PMS5003,UM5,11.4,2025-08-14 13:18:26
PMS5003,UM10,1.3,2025-08-14 13:18:26
SCD30,TEMP,24.25,2025-08-14 13:18:28
SCD30,HUM,63.22,2025-08-14 13:18:28
SCD30,CO2,1339.53,2025-08-14 13:18:28
ENVIRO,TEMP,22.24,2025-08-14 13:18:59
ENVIRO,HUM,59.26,2025-08-14 13:18:59
ENVIRO,PRES,1007.33,2025-08-14 13:18:59
ENVIRO,LLUM,2.33,2025-08-14 13:18:59
DHT22,TEMP,25.35,2025-08-14 13:19:08
DHT22,HUM,64.8,2025-08-14 13:19:08
SCD30,TEMP,24.28,2025-08-14 13:19:29
SCD30,HUM,63.1,2025-08-14 13:19:29
SCD30,CO2,1345.39,2025-08-14 13:19:29
ENVIRO,TEMP,22.82,2025-08-14 13:20:00
ENVIRO,HUM,59.13,2025-08-14 13:20:00
ENVIRO,PRES,1007.33,2025-08-14 13:20:00
ENVIRO,LLUM,2.33,2025-08-14 13:20:00
PMS5003,PM1,42.77,2025-08-14 13:20:08
PMS5003,PM25,72.37,2025-08-14 13:20:08
PMS5003,PM10,80.3,2025-08-14 13:20:08
PMS5003,UM03,5811.07,2025-08-14 13:20:08
PMS5003,UM05,1690.19,2025-08-14 13:20:08
PMS5003,UM1,394.47,2025-08-14 13:20:08
PMS5003,UM25,38.79,2025-08-14 13:20:08
PMS5003,UM5,11.4,2025-08-14 13:20:08
PMS5003,UM10,3.3,2025-08-14 13:20:08
DHT22,TEMP,25.25,2025-08-14 13:20:09
DHT22,HUM,64.8,2025-08-14 13:20:09
SCD30,TEMP,24.34,2025-08-14 13:20:30
SCD30,HUM,62.81,2025-08-14 13:20:30
SCD30,CO2,1351.44,2025-08-14 13:20:30
ENVIRO,TEMP,22.93,2025-08-14 13:21:02
ENVIRO,HUM,59.03,2025-08-14 13:21:02
ENVIRO,PRES,1007.37,2025-08-14 13:21:02
ENVIRO,LLUM,0.41,2025-08-14 13:21:02
DHT22,TEMP,25.35,2025-08-14 13:21:11
DHT22,HUM,64.8,2025-08-14 13:21:11
SCD30,TEMP,24.4,2025-08-14 13:21:31
SCD30,HUM,62.85,2025-08-14 13:21:31
SCD30,CO2,1358.41,2025-08-14 13:21:31
PMS5003,PM1,54.45,2025-08-14 13:21:49
PMS5003,PM25,90.59,2025-08-14 13:21:49
PMS5003,PM10,100.95,2025-08-14 13:21:49
PMS5003,UM03,7539.75,2025-08-14 13:21:49
PMS5003,UM05,2163.55,2025-08-14 13:21:49
PMS5003,UM1,500.0,2025-08-14 13:21:49
PMS5003,UM25,41.41,2025-08-14 13:21:49
PMS5003,UM5,13.27,2025-08-14 13:21:49
PMS5003,UM10,3.5,2025-08-14 13:21:49
ENVIRO,TEMP,22.61,2025-08-14 13:22:03
ENVIRO,HUM,58.89,2025-08-14 13:22:03
ENVIRO,PRES,1007.37,2025-08-14 13:22:03
ENVIRO,LLUM,0.41,2025-08-14 13:22:03
DHT22,TEMP,25.35,2025-08-14 13:22:12
DHT22,HUM,64.8,2025-08-14 13:22:12
SCD30,TEMP,24.42,2025-08-14 13:22:32
SCD30,HUM,62.62,2025-08-14 13:22:32
SCD30,CO2,1358.66,2025-08-14 13:22:32
ENVIRO,TEMP,23.26,2025-08-14 13:23:04
ENVIRO,HUM,58.9,2025-08-14 13:23:04
ENVIRO,PRES,1007.35,2025-08-14 13:23:04
ENVIRO,LLUM,2.32,2025-08-14 13:23:04
DHT22,TEMP,25.35,2025-08-14 13:23:13
DHT22,HUM,64.7,2025-08-14 13:23:13
PMS5003,PM1,65.42,2025-08-14 13:23:31
PMS5003,PM25,113.49,2025-08-14 13:23:31
PMS5003,PM10,128.56,2025-08-14 13:23:31
PMS5003,UM03,9195.77,2025-08-14 13:23:31
PMS5003,UM05,2634.98,2025-08-14 13:23:31
PMS5003,UM1,596.6,2025-08-14 13:23:31
PMS5003,UM25,62.28,2025-08-14 13:23:31
PMS5003,UM5,20.88,2025-08-14 13:23:31
PMS5003,UM10,6.0,2025-08-14 13:23:31
SCD30,TEMP,24.46,2025-08-14 13:23:33
SCD30,HUM,62.57,2025-08-14 13:23:33
SCD30,CO2,1360.11,2025-08-14 13:23:33
ENVIRO,TEMP,22.98,2025-08-14 13:24:05
ENVIRO,HUM,59.0,2025-08-14 13:24:05
ENVIRO,PRES,1007.34,2025-08-14 13:24:05
ENVIRO,LLUM,2.32,2025-08-14 13:24:05
DHT22,TEMP,25.35,2025-08-14 13:24:14
DHT22,HUM,64.8,2025-08-14 13:24:14
SCD30,TEMP,24.48,2025-08-14 13:24:34
SCD30,HUM,62.6,2025-08-14 13:24:34
SCD30,CO2,1361.14,2025-08-14 13:24:34
ENVIRO,TEMP,23.1,2025-08-14 13:25:06
ENVIRO,HUM,58.88,2025-08-14 13:25:06
ENVIRO,PRES,1007.34,2025-08-14 13:25:06
ENVIRO,LLUM,0.41,2025-08-14 13:25:06
PMS5003,PM1,59.84,2025-08-14 13:25:13
PMS5003,PM25,99.74,2025-08-14 13:25:13
PMS5003,PM10,107.28,2025-08-14 13:25:13
PMS5003,UM03,7871.93,2025-08-14 13:25:13
PMS5003,UM05,2272.88,2025-08-14 13:25:13
PMS5003,UM1,479.91,2025-08-14 13:25:13
PMS5003,UM25,53.02,2025-08-14 13:25:13
PMS5003,UM5,10.0,2025-08-14 13:25:13
PMS5003,UM10,1.3,2025-08-14 13:25:13
DHT22,TEMP,25.35,2025-08-14 13:25:16
DHT22,HUM,64.8,2025-08-14 13:25:16
SCD30,TEMP,24.52,2025-08-14 13:25:35
SCD30,HUM,62.55,2025-08-14 13:25:35
SCD30,CO2,1358.19,2025-08-14 13:25:35
ENVIRO,TEMP,23.33,2025-08-14 13:26:07
ENVIRO,HUM,58.89,2025-08-14 13:26:07
ENVIRO,PRES,1007.34,2025-08-14 13:26:07
ENVIRO,LLUM,2.32,2025-08-14 13:26:07
DHT22,TEMP,25.35,2025-08-14 13:26:17
DHT22,HUM,64.7,2025-08-14 13:26:17
SCD30,TEMP,24.59,2025-08-14 13:26:36
SCD30,HUM,62.39,2025-08-14 13:26:36
SCD30,CO2,1359.74,2025-08-14 13:26:36
PMS5003,PM1,56.51,2025-08-14 13:26:54
PMS5003,PM25,96.86,2025-08-14 13:26:54
PMS5003,PM10,105.3,2025-08-14 13:26:54
PMS5003,UM03,7707.35,2025-08-14 13:26:54
PMS5003,UM05,2213.28,2025-08-14 13:26:54
PMS5003,UM1,495.53,2025-08-14 13:26:54
PMS5003,UM25,47.58,2025-08-14 13:26:54
PMS5003,UM5,9.02,2025-08-14 13:26:54
PMS5003,UM10,1.63,2025-08-14 13:26:54
ENVIRO,TEMP,23.09,2025-08-14 13:27:08
ENVIRO,HUM,58.69,2025-08-14 13:27:08
ENVIRO,PRES,1007.35,2025-08-14 13:27:08
ENVIRO,LLUM,2.32,2025-08-14 13:27:08
DHT22,TEMP,25.35,2025-08-14 13:27:18
DHT22,HUM,64.7,2025-08-14 13:27:18
SCD30,TEMP,24.65,2025-08-14 13:27:37
SCD30,HUM,62.11,2025-08-14 13:27:37
SCD30,CO2,1369.86,2025-08-14 13:27:37
ENVIRO,TEMP,23.26,2025-08-14 13:28:09
ENVIRO,HUM,58.77,2025-08-14 13:28:09
ENVIRO,PRES,1007.33,2025-08-14 13:28:09
ENVIRO,LLUM,2.32,2025-08-14 13:28:09
DHT22,TEMP,25.45,2025-08-14 13:28:19
DHT22,HUM,64.7,2025-08-14 13:28:19
PMS5003,PM1,50.49,2025-08-14 13:28:36
PMS5003,PM25,85.67,2025-08-14 13:28:36
PMS5003,PM10,94.23,2025-08-14 13:28:36
PMS5003,UM03,6906.35,2025-08-14 13:28:36
PMS5003,UM05,2008.28,2025-08-14 13:28:36
PMS5003,UM1,444.23,2025-08-14 13:28:36
PMS5003,UM25,39.02,2025-08-14 13:28:36
PMS5003,UM5,12.19,2025-08-14 13:28:36
PMS5003,UM10,3.53,2025-08-14 13:28:36
SCD30,TEMP,24.66,2025-08-14 13:28:38
SCD30,HUM,62.17,2025-08-14 13:28:38
SCD30,CO2,1375.66,2025-08-14 13:28:38
ENVIRO,TEMP,23.45,2025-08-14 13:29:10
ENVIRO,HUM,58.58,2025-08-14 13:29:10
ENVIRO,PRES,1007.31,2025-08-14 13:29:10
ENVIRO,LLUM,1.35,2025-08-14 13:29:10
DHT22,TEMP,25.45,2025-08-14 13:29:21
DHT22,HUM,64.6,2025-08-14 13:29:21
SCD30,TEMP,24.71,2025-08-14 13:29:39
