id_sensor,id_parameter,value,created_at
PMS5003,PM10,1.8,2025-08-13 19:35:59
PMS5003,UM03,455.73,2025-08-13 19:35:59
PMS5003,UM05,125.68,2025-08-13 19:35:59
PMS5003,UM1,8.98,2025-08-13 19:35:59
PMS5003,UM25,0.0,2025-08-13 19:35:59
PMS5003,UM5,0.0,2025-08-13 19:35:59
PMS5003,UM10,0.0,2025-08-13 19:35:59
DHT22,TEMP,26.95,2025-08-13 19:36:47
DHT22,HUM,74.7,2025-08-13 19:36:47
SCD30,TEMP,27.55,2025-08-13 19:36:48
SCD30,HUM,70.98,2025-08-13 19:36:48
SCD30,CO2,1051.52,2025-08-13 19:36:48
ENVIRO,TEMP,27.23,2025-08-13 19:36:48
ENVIRO,HUM,63.72,2025-08-13 19:36:48
ENVIRO,PRES,1005.08,2025-08-13 19:36:48
ENVIRO,LLUM,0.0,2025-08-13 19:36:48
PMS5003,PM1,1.61,2025-08-13 19:37:41
PMS5003,PM25,2.11,2025-08-13 19:37:41
PMS5003,PM10,2.11,2025-08-13 19:37:41
PMS5003,UM03,514.09,2025-08-13 19:37:41
PMS5003,UM05,143.77,2025-08-13 19:37:41
PMS5003,UM1,9.52,2025-08-13 19:37:41
PMS5003,UM25,0.0,2025-08-13 19:37:41
PMS5003,UM5,0.0,2025-08-13 19:37:41
PMS5003,UM10,0.0,2025-08-13 19:37:41
DHT22,TEMP,26.95,2025-08-13 19:37:48
DHT22,HUM,74.7,2025-08-13 19:37:48
SCD30,TEMP,27.55,2025-08-13 19:37:49
SCD30,HUM,70.98,2025-08-13 19:37:49
SCD30,CO2,1049.11,2025-08-13 19:37:49
ENVIRO,TEMP,27.01,2025-08-13 19:37:49
ENVIRO,HUM,63.71,2025-08-13 19:37:49
ENVIRO,PRES,1005.09,2025-08-13 19:37:49
ENVIRO,LLUM,0.0,2025-08-13 19:37:49
DHT22,TEMP,26.95,2025-08-13 19:38:49
DHT22,HUM,74.7,2025-08-13 19:38:49
SCD30,TEMP,27.58,2025-08-13 19:38:50
SCD30,HUM,70.9,2025-08-13 19:38:50
SCD30,CO2,1046.91,2025-08-13 19:38:50
ENVIRO,TEMP,27.25,2025-08-13 19:38:51
ENVIRO,HUM,63.72,2025-08-13 19:38:51
ENVIRO,PRES,1005.08,2025-08-13 19:38:51
ENVIRO,LLUM,0.0,2025-08-13 19:38:51
PMS5003,PM1,2.39,2025-08-13 19:39:23
PMS5003,PM25,2.73,2025-08-13 19:39:23
PMS5003,PM10,2.86,2025-08-13 19:39:23
PMS5003,UM03,553.64,2025-08-13 19:39:23
PMS5003,UM05,164.36,2025-08-13 19:39:23
PMS5003,UM1,9.52,2025-08-13 19:39:23
PMS5003,UM25,0.89,2025-08-13 19:39:23
PMS5003,UM5,0.27,2025-08-13 19:39:23
PMS5003,UM10,0.0,2025-08-13 19:39:23
DHT22,TEMP,26.95,2025-08-13 19:39:51
DHT22,HUM,74.7,2025-08-13 19:39:51
SCD30,TEMP,27.59,2025-08-13 19:39:51
SCD30,HUM,70.79,2025-08-13 19:39:51
SCD30,CO2,1043.39,2025-08-13 19:39:51
ENVIRO,TEMP,27.48,2025-08-13 19:39:52
ENVIRO,HUM,63.68,2025-08-13 19:39:52
ENVIRO,PRES,1005.09,2025-08-13 19:39:52
ENVIRO,LLUM,0.0,2025-08-13 19:39:52
SCD30,TEMP,27.59,2025-08-13 19:40:53
SCD30,HUM,70.84,2025-08-13 19:40:53
SCD30,CO2,1043.4,2025-08-13 19:40:53
ENVIRO,TEMP,27.28,2025-08-13 19:40:53
ENVIRO,HUM,63.66,2025-08-13 19:40:53
ENVIRO,PRES,1005.09,2025-08-13 19:40:53
ENVIRO,LLUM,0.0,2025-08-13 19:40:53
PMS5003,PM1,2.18,2025-08-13 19:41:04
PMS5003,PM25,2.68,2025-08-13 19:41:04
PMS5003,PM10,2.68,2025-08-13 19:41:04
PMS5003,UM03,483.27,2025-08-13 19:41:04
PMS5003,UM05,146.09,2025-08-13 19:41:04
PMS5003,UM1,12.77,2025-08-13 19:41:04
PMS5003,UM25,0.14,2025-08-13 19:41:04
PMS5003,UM5,0.0,2025-08-13 19:41:04
PMS5003,UM10,0.0,2025-08-13 19:41:04
DHT22,TEMP,26.95,2025-08-13 19:41:53
DHT22,HUM,74.6,2025-08-13 19:41:53
SCD30,TEMP,27.57,2025-08-13 19:41:54
SCD30,HUM,70.79,2025-08-13 19:41:54
SCD30,CO2,1043.37,2025-08-13 19:41:54
ENVIRO,TEMP,27.94,2025-08-13 19:41:54
ENVIRO,HUM,63.65,2025-08-13 19:41:54
ENVIRO,PRES,1005.13,2025-08-13 19:41:54
ENVIRO,LLUM,0.0,2025-08-13 19:41:54
PMS5003,PM1,2.23,2025-08-13 19:42:46
PMS5003,PM25,2.93,2025-08-13 19:42:46
PMS5003,PM10,2.93,2025-08-13 19:42:46
PMS5003,UM03,607.09,2025-08-13 19:42:46
PMS5003,UM05,169.59,2025-08-13 19:42:46
PMS5003,UM1,19.34,2025-08-13 19:42:46
PMS5003,UM25,0.0,2025-08-13 19:42:46
PMS5003,UM5,0.0,2025-08-13 19:42:46
PMS5003,UM10,0.0,2025-08-13 19:42:46
DHT22,TEMP,26.95,2025-08-13 19:42:54
DHT22,HUM,74.6,2025-08-13 19:42:54
SCD30,TEMP,27.59,2025-08-13 19:42:55
SCD30,HUM,70.73,2025-08-13 19:42:55
SCD30,CO2,1041.76,2025-08-13 19:42:55
ENVIRO,TEMP,27.28,2025-08-13 19:42:55
ENVIRO,HUM,63.65,2025-08-13 19:42:55
ENVIRO,PRES,1005.1,2025-08-13 19:42:55
ENVIRO,LLUM,0.0,2025-08-13 19:42:55
SCD30,TEMP,27.57,2025-08-13 19:43:56
SCD30,HUM,70.78,2025-08-13 19:43:56
SCD30,CO2,1038.16,2025-08-13 19:43:56
ENVIRO,TEMP,27.5,2025-08-13 19:43:56
ENVIRO,HUM,63.64,2025-08-13 19:43:56
ENVIRO,PRES,1005.11,2025-08-13 19:43:56
ENVIRO,LLUM,0.0,2025-08-13 19:43:56
DHT22,TEMP,26.95,2025-08-13 19:43:56
DHT22,HUM,74.6,2025-08-13 19:43:56
PMS5003,PM1,2.27,2025-08-13 19:44:28
PMS5003,PM25,3.11,2025-08-13 19:44:28
PMS5003,PM10,3.11,2025-08-13 19:44:28
PMS5003,UM03,525.0,2025-08-13 19:44:28
PMS5003,UM05,160.18,2025-08-13 19:44:28
PMS5003,UM1,14.18,2025-08-13 19:44:28
PMS5003,UM25,0.0,2025-08-13 19:44:28
PMS5003,UM5,0.0,2025-08-13 19:44:28
PMS5003,UM10,0.0,2025-08-13 19:44:28
SCD30,TEMP,27.61,2025-08-13 19:44:57
SCD30,HUM,70.75,2025-08-13 19:44:57
SCD30,CO2,1036.75,2025-08-13 19:44:57
ENVIRO,TEMP,27.3,2025-08-13 19:44:57
ENVIRO,HUM,63.61,2025-08-13 19:44:57
ENVIRO,PRES,1005.12,2025-08-13 19:44:57
ENVIRO,LLUM,0.0,2025-08-13 19:44:57
DHT22,TEMP,26.95,2025-08-13 19:44:57
DHT22,HUM,74.5,2025-08-13 19:44:57
SCD30,TEMP,27.61,2025-08-13 19:45:58
SCD30,HUM,70.77,2025-08-13 19:45:58
SCD30,CO2,1038.19,2025-08-13 19:45:58
ENVIRO,TEMP,27.31,2025-08-13 19:45:58
ENVIRO,HUM,63.62,2025-08-13 19:45:58
ENVIRO,PRES,1005.14,2025-08-13 19:45:58
ENVIRO,LLUM,0.0,2025-08-13 19:45:58
DHT22,TEMP,27.05,2025-08-13 19:45:58
DHT22,HUM,74.6,2025-08-13 19:45:58
PMS5003,PM1,1.93,2025-08-13 19:46:09
PMS5003,PM25,2.43,2025-08-13 19:46:09
PMS5003,PM10,2.43,2025-08-13 19:46:09
PMS5003,UM03,520.98,2025-08-13 19:46:09
PMS5003,UM05,149.45,2025-08-13 19:46:09
PMS5003,UM1,16.09,2025-08-13 19:46:09
PMS5003,UM25,0.0,2025-08-13 19:46:09
PMS5003,UM5,0.0,2025-08-13 19:46:09
PMS5003,UM10,0.0,2025-08-13 19:46:09
SCD30,TEMP,27.61,2025-08-13 19:46:59
SCD30,HUM,70.75,2025-08-13 19:46:59
SCD30,CO2,1036.32,2025-08-13 19:46:59
ENVIRO,TEMP,27.97,2025-08-13 19:46:59
ENVIRO,HUM,63.59,2025-08-13 19:46:59
ENVIRO,PRES,1005.16,2025-08-13 19:46:59
ENVIRO,LLUM,0.0,2025-08-13 19:46:59
DHT22,TEMP,26.95,2025-08-13 19:46:59
DHT22,HUM,74.6,2025-08-13 19:46:59
PMS5003,PM1,2.68,2025-08-13 19:47:51
PMS5003,PM25,3.36,2025-08-13 19:47:51
PMS5003,PM10,3.43,2025-08-13 19:47:51
PMS5003,UM03,605.05,2025-08-13 19:47:51
PMS5003,UM05,172.32,2025-08-13 19:47:51
PMS5003,UM1,19.89,2025-08-13 19:47:51
PMS5003,UM25,0.27,2025-08-13 19:47:51
PMS5003,UM5,0.27,2025-08-13 19:47:51
PMS5003,UM10,0.0,2025-08-13 19:47:51
SCD30,TEMP,27.61,2025-08-13 19:48:00
SCD30,HUM,70.71,2025-08-13 19:48:00
SCD30,CO2,1033.04,2025-08-13 19:48:00
ENVIRO,TEMP,27.32,2025-08-13 19:48:00
ENVIRO,HUM,63.58,2025-08-13 19:48:00
ENVIRO,PRES,1005.18,2025-08-13 19:48:00
ENVIRO,LLUM,0.0,2025-08-13 19:48:00
DHT22,TEMP,26.95,2025-08-13 19:48:01
DHT22,HUM,74.6,2025-08-13 19:48:01
SCD30,TEMP,27.64,2025-08-13 19:49:01
SCD30,HUM,70.57,2025-08-13 19:49:01
SCD30,CO2,1030.61,2025-08-13 19:49:01
ENVIRO,TEMP,27.77,2025-08-13 19:49:01
ENVIRO,HUM,63.57,2025-08-13 19:49:01
ENVIRO,PRES,1005.19,2025-08-13 19:49:01
ENVIRO,LLUM,0.0,2025-08-13 19:49:01
DHT22,TEMP,26.95,2025-08-13 19:49:02
DHT22,HUM,74.5,2025-08-13 19:49:02
PMS5003,PM1,1.52,2025-08-13 19:49:33
PMS5003,PM25,1.93,2025-08-13 19:49:33
PMS5003,PM10,1.93,2025-08-13 19:49:33
PMS5003,UM03,458.52,2025-08-13 19:49:33
PMS5003,UM05,129.5,2025-08-13 19:49:33
PMS5003,UM1,8.7,2025-08-13 19:49:33
PMS5003,UM25,0.07,2025-08-13 19:49:33
PMS5003,UM5,0.0,2025-08-13 19:49:33
PMS5003,UM10,0.0,2025-08-13 19:49:33
SCD30,TEMP,27.63,2025-08-13 19:50:02
SCD30,HUM,70.61,2025-08-13 19:50:02
SCD30,CO2,1029.1,2025-08-13 19:50:02
ENVIRO,TEMP,27.57,2025-08-13 19:50:02
ENVIRO,HUM,63.53,2025-08-13 19:50:02
ENVIRO,PRES,1005.19,2025-08-13 19:50:02
ENVIRO,LLUM,0.0,2025-08-13 19:50:02
DHT22,TEMP,26.95,2025-08-13 19:50:03
DHT22,HUM,74.6,2025-08-13 19:50:03
SCD30,TEMP,27.64,2025-08-13 19:51:03
SCD30,HUM,70.48,2025-08-13 19:51:03
SCD30,CO2,1031.39,2025-08-13 19:51:03
ENVIRO,TEMP,27.6,2025-08-13 19:51:03
ENVIRO,HUM,63.5,2025-08-13 19:51:03
ENVIRO,PRES,1005.23,2025-08-13 19:51:03
ENVIRO,LLUM,0.0,2025-08-13 19:51:03
DHT22,TEMP,26.95,2025-08-13 19:51:05
DHT22,HUM,74.5,2025-08-13 19:51:05
PMS5003,PM1,2.09,2025-08-13 19:51:14
PMS5003,PM25,2.8,2025-08-13 19:51:14
PMS5003,PM10,2.8,2025-08-13 19:51:14
PMS5003,UM03,474.82,2025-08-13 19:51:14
PMS5003,UM05,152.25,2025-08-13 19:51:14
PMS5003,UM1,21.43,2025-08-13 19:51:14
PMS5003,UM25,0.0,2025-08-13 19:51:14
PMS5003,UM5,0.0,2025-08-13 19:51:14
PMS5003,UM10,0.0,2025-08-13 19:51:14
SCD30,TEMP,27.68,2025-08-13 19:52:04
SCD30,HUM,70.42,2025-08-13 19:52:04
SCD30,CO2,1033.13,2025-08-13 19:52:04
ENVIRO,TEMP,28.05,2025-08-13 19:52:04
ENVIRO,HUM,63.47,2025-08-13 19:52:04
ENVIRO,PRES,1005.25,2025-08-13 19:52:04
ENVIRO,LLUM,0.0,2025-08-13 19:52:04
DHT22,TEMP,27.05,2025-08-13 19:52:06
DHT22,HUM,74.5,2025-08-13 19:52:06
PMS5003,PM1,1.48,2025-08-13 19:52:56
PMS5003,PM25,2.16,2025-08-13 19:52:56
PMS5003,PM10,2.16,2025-08-13 19:52:56
PMS5003,UM03,471.89,2025-08-13 19:52:56
PMS5003,UM05,137.36,2025-08-13 19:52:56
PMS5003,UM1,16.25,2025-08-13 19:52:56
PMS5003,UM25,0.0,2025-08-13 19:52:56
PMS5003,UM5,0.0,2025-08-13 19:52:56
PMS5003,UM10,0.0,2025-08-13 19:52:56
SCD30,TEMP,27.7,2025-08-13 19:53:05
SCD30,HUM,70.42,2025-08-13 19:53:05
SCD30,CO2,1031.87,2025-08-13 19:53:05
ENVIRO,TEMP,28.26,2025-08-13 19:53:05
ENVIRO,HUM,63.46,2025-08-13 19:53:05
ENVIRO,PRES,1005.27,2025-08-13 19:53:05
ENVIRO,LLUM,0.0,2025-08-13 19:53:05
DHT22,TEMP,27.05,2025-08-13 19:53:07
DHT22,HUM,74.4,2025-08-13 19:53:07
SCD30,TEMP,27.67,2025-08-13 19:54:06
SCD30,HUM,70.44,2025-08-13 19:54:06
SCD30,CO2,1029.42,2025-08-13 19:54:06
ENVIRO,TEMP,27.17,2025-08-13 19:54:06
ENVIRO,HUM,63.43,2025-08-13 19:54:06
ENVIRO,PRES,1005.27,2025-08-13 19:54:06
ENVIRO,LLUM,0.0,2025-08-13 19:54:06
DHT22,TEMP,27.05,2025-08-13 19:54:08
DHT22,HUM,74.5,2025-08-13 19:54:08
PMS5003,PM1,2.52,2025-08-13 19:54:38
PMS5003,PM25,4.57,2025-08-13 19:54:38
PMS5003,PM10,4.75,2025-08-13 19:54:38
PMS5003,UM03,589.84,2025-08-13 19:54:38
PMS5003,UM05,171.8,2025-08-13 19:54:38
PMS5003,UM1,28.2,2025-08-13 19:54:38
PMS5003,UM25,2.32,2025-08-13 19:54:38
PMS5003,UM5,0.2,2025-08-13 19:54:38
PMS5003,UM10,0.2,2025-08-13 19:54:38
SCD30,TEMP,27.65,2025-08-13 19:55:07
SCD30,HUM,70.46,2025-08-13 19:55:07
SCD30,CO2,1029.3,2025-08-13 19:55:07
ENVIRO,TEMP,27.85,2025-08-13 19:55:07
ENVIRO,HUM,63.44,2025-08-13 19:55:07
ENVIRO,PRES,1005.31,2025-08-13 19:55:07
ENVIRO,LLUM,0.0,2025-08-13 19:55:07
DHT22,TEMP,27.05,2025-08-13 19:55:10
DHT22,HUM,74.5,2025-08-13 19:55:10
SCD30,TEMP,27.65,2025-08-13 19:56:08
SCD30,HUM,70.46,2025-08-13 19:56:08
SCD30,CO2,1026.9,2025-08-13 19:56:08
ENVIRO,TEMP,27.66,2025-08-13 19:56:08
ENVIRO,HUM,63.4,2025-08-13 19:56:08
ENVIRO,PRES,1005.32,2025-08-13 19:56:08
ENVIRO,LLUM,0.0,2025-08-13 19:56:08
DHT22,TEMP,27.05,2025-08-13 19:56:11
DHT22,HUM,74.5,2025-08-13 19:56:11
PMS5003,PM1,1.07,2025-08-13 19:56:19
PMS5003,PM25,1.41,2025-08-13 19:56:19
PMS5003,PM10,1.41,2025-08-13 19:56:19
PMS5003,UM03,428.25,2025-08-13 19:56:19
PMS5003,UM05,121.14,2025-08-13 19:56:19
PMS5003,UM1,8.45,2025-08-13 19:56:19
PMS5003,UM25,0.2,2025-08-13 19:56:19
PMS5003,UM5,0.0,2025-08-13 19:56:19
PMS5003,UM10,0.0,2025-08-13 19:56:19
SCD30,TEMP,27.67,2025-08-13 19:57:09
SCD30,HUM,70.4,2025-08-13 19:57:09
SCD30,CO2,1026.05,2025-08-13 19:57:09
ENVIRO,TEMP,27.47,2025-08-13 19:57:09
ENVIRO,HUM,63.39,2025-08-13 19:57:09
ENVIRO,PRES,1005.34,2025-08-13 19:57:09
ENVIRO,LLUM,0.0,2025-08-13 19:57:09
DHT22,TEMP,27.05,2025-08-13 19:57:12
DHT22,HUM,74.5,2025-08-13 19:57:12
PMS5003,PM1,1.86,2025-08-13 19:58:01
PMS5003,PM25,2.16,2025-08-13 19:58:01
PMS5003,PM10,2.36,2025-08-13 19:58:01
PMS5003,UM03,511.57,2025-08-13 19:58:01
PMS5003,UM05,151.5,2025-08-13 19:58:01
PMS5003,UM1,8.27,2025-08-13 19:58:01
PMS5003,UM25,0.27,2025-08-13 19:58:01
PMS5003,UM5,0.27,2025-08-13 19:58:01
PMS5003,UM10,0.0,2025-08-13 19:58:01
SCD30,TEMP,27.65,2025-08-13 19:58:10
SCD30,HUM,70.4,2025-08-13 19:58:10
SCD30,CO2,1024.62,2025-08-13 19:58:10
ENVIRO,TEMP,27.68,2025-08-13 19:58:10
ENVIRO,HUM,63.38,2025-08-13 19:58:10
ENVIRO,PRES,1005.33,2025-08-13 19:58:10
ENVIRO,LLUM,0.0,2025-08-13 19:58:10
DHT22,TEMP,27.05,2025-08-13 19:58:14
DHT22,HUM,74.5,2025-08-13 19:58:14
SCD30,TEMP,27.67,2025-08-13 19:59:11
SCD30,HUM,70.46,2025-08-13 19:59:11
SCD30,CO2,1024.98,2025-08-13 19:59:11
ENVIRO,TEMP,27.25,2025-08-13 19:59:11
ENVIRO,HUM,63.37,2025-08-13 19:59:11
ENVIRO,PRES,1005.35,2025-08-13 19:59:11
ENVIRO,LLUM,0.0,2025-08-13 19:59:11
DHT22,TEMP,27.05,2025-08-13 19:59:15
DHT22,HUM,74.4,2025-08-13 19:59:15
PMS5003,PM1,1.89,2025-08-13 19:59:43
PMS5003,PM25,2.32,2025-08-13 19:59:43
PMS5003,PM10,2.32,2025-08-13 19:59:43
PMS5003,UM03,487.36,2025-08-13 19:59:43
PMS5003,UM05,135.34,2025-08-13 19:59:43
PMS5003,UM1,14.91,2025-08-13 19:59:43
PMS5003,UM25,0.0,2025-08-13 19:59:43
PMS5003,UM5,0.0,2025-08-13 19:59:43
PMS5003,UM10,0.0,2025-08-13 19:59:43
SCD30,TEMP,27.65,2025-08-13 20:00:12
SCD30,HUM,70.4,2025-08-13 20:00:12
SCD30,CO2,1023.46,2025-08-13 20:00:12
ENVIRO,TEMP,27.69,2025-08-13 20:00:12
ENVIRO,HUM,63.36,2025-08-13 20:00:12
ENVIRO,PRES,1005.37,2025-08-13 20:00:12
ENVIRO,LLUM,0.0,2025-08-13 20:00:12
DHT22,TEMP,27.05,2025-08-13 20:00:16
DHT22,HUM,74.4,2025-08-13 20:00:16
SCD30,TEMP,27.65,2025-08-13 20:01:13
SCD30,HUM,70.42,2025-08-13 20:01:13
SCD30,CO2,1021.06,2025-08-13 20:01:13
ENVIRO,TEMP,27.47,2025-08-13 20:01:13
ENVIRO,HUM,63.34,2025-08-13 20:01:13
ENVIRO,PRES,1005.39,2025-08-13 20:01:13
ENVIRO,LLUM,0.0,2025-08-13 20:01:13
DHT22,TEMP,27.05,2025-08-13 20:01:17
DHT22,HUM,74.4,2025-08-13 20:01:17
PMS5003,PM1,1.98,2025-08-13 20:01:24
PMS5003,PM25,2.55,2025-08-13 20:01:24
PMS5003,PM10,2.55,2025-08-13 20:01:24
PMS5003,UM03,488.05,2025-08-13 20:01:24
PMS5003,UM05,144.57,2025-08-13 20:01:24
PMS5003,UM1,13.11,2025-08-13 20:01:24
PMS5003,UM25,0.14,2025-08-13 20:01:24
PMS5003,UM5,0.0,2025-08-13 20:01:24
PMS5003,UM10,0.0,2025-08-13 20:01:24
SCD30,TEMP,27.65,2025-08-13 20:02:14
SCD30,HUM,70.42,2025-08-13 20:02:14
SCD30,CO2,1021.32,2025-08-13 20:02:14
ENVIRO,TEMP,27.89,2025-08-13 20:02:14
ENVIRO,HUM,63.35,2025-08-13 20:02:14
ENVIRO,PRES,1005.39,2025-08-13 20:02:14
ENVIRO,LLUM,0.0,2025-08-13 20:02:14
DHT22,TEMP,27.05,2025-08-13 20:02:19
DHT22,HUM,74.4,2025-08-13 20:02:19
PMS5003,PM1,1.84,2025-08-13 20:03:06
PMS5003,PM25,2.02,2025-08-13 20:03:06
PMS5003,PM10,2.02,2025-08-13 20:03:06
PMS5003,UM03,521.39,2025-08-13 20:03:06
PMS5003,UM05,141.5,2025-08-13 20:03:06
PMS5003,UM1,8.59,2025-08-13 20:03:06
PMS5003,UM25,0.48,2025-08-13 20:03:06
PMS5003,UM5,0.0,2025-08-13 20:03:06
PMS5003,UM10,0.0,2025-08-13 20:03:06
SCD30,TEMP,27.67,2025-08-13 20:03:15
SCD30,HUM,70.34,2025-08-13 20:03:15
SCD30,CO2,1024.45,2025-08-13 20:03:15
ENVIRO,TEMP,27.45,2025-08-13 20:03:15
ENVIRO,HUM,63.34,2025-08-13 20:03:15
ENVIRO,PRES,1005.41,2025-08-13 20:03:15
ENVIRO,LLUM,0.0,2025-08-13 20:03:15
DHT22,TEMP,27.05,2025-08-13 20:03:20
DHT22,HUM,74.4,2025-08-13 20:03:20
SCD30,TEMP,27.67,2025-08-13 20:04:16
SCD30,HUM,70.34,2025-08-13 20:04:16
SCD30,CO2,1025.04,2025-08-13 20:04:16
ENVIRO,TEMP,27.88,2025-08-13 20:04:16
ENVIRO,HUM,63.36,2025-08-13 20:04:16
ENVIRO,PRES,1005.43,2025-08-13 20:04:16
ENVIRO,LLUM,0.0,2025-08-13 20:04:16
DHT22,TEMP,27.05,2025-08-13 20:04:21
DHT22,HUM,74.4,2025-08-13 20:04:21
PMS5003,PM1,1.89,2025-08-13 20:04:48
PMS5003,PM25,2.48,2025-08-13 20:04:48
PMS5003,PM10,2.48,2025-08-13 20:04:48
PMS5003,UM03,560.25,2025-08-13 20:04:48
PMS5003,UM05,160.91,2025-08-13 20:04:48
PMS5003,UM1,17.39,2025-08-13 20:04:48
PMS5003,UM25,0.0,2025-08-13 20:04:48
PMS5003,UM5,0.0,2025-08-13 20:04:48
PMS5003,UM10,0.0,2025-08-13 20:04:48
SCD30,TEMP,27.65,2025-08-13 20:05:17
SCD30,HUM,70.4,2025-08-13 20:05:17
SCD30,CO2,1023.48,2025-08-13 20:05:17
ENVIRO,TEMP,27.45,2025-08-13 20:05:17
ENVIRO,HUM,63.36,2025-08-13 20:05:17
ENVIRO,PRES,1005.43,2025-08-13 20:05:17
ENVIRO,LLUM,0.0,2025-08-13 20:05:17
DHT22,TEMP,27.05,2025-08-13 20:05:23
DHT22,HUM,74.4,2025-08-13 20:05:23
SCD30,TEMP,27.63,2025-08-13 20:06:18
SCD30,HUM,70.42,2025-08-13 20:06:18
SCD30,CO2,1020.03,2025-08-13 20:06:18
ENVIRO,TEMP,27.43,2025-08-13 20:06:18
ENVIRO,HUM,63.38,2025-08-13 20:06:18
ENVIRO,PRES,1005.4,2025-08-13 20:06:18
ENVIRO,LLUM,0.0,2025-08-13 20:06:18
DHT22,TEMP,27.05,2025-08-13 20:06:24
DHT22,HUM,74.4,2025-08-13 20:06:24
PMS5003,PM1,2.39,2025-08-13 20:06:29
PMS5003,PM25,3.39,2025-08-13 20:06:29
PMS5003,PM10,3.39,2025-08-13 20:06:29
PMS5003,UM03,587.93,2025-08-13 20:06:29
PMS5003,UM05,171.57,2025-08-13 20:06:29
PMS5003,UM1,18.23,2025-08-13 20:06:29
PMS5003,UM25,0.41,2025-08-13 20:06:29
PMS5003,UM5,0.0,2025-08-13 20:06:29
PMS5003,UM10,0.0,2025-08-13 20:06:29
SCD30,TEMP,27.63,2025-08-13 20:07:19
SCD30,HUM,70.47,2025-08-13 20:07:19
SCD30,CO2,1018.04,2025-08-13 20:07:19
ENVIRO,TEMP,27.42,2025-08-13 20:07:19
ENVIRO,HUM,63.37,2025-08-13 20:07:19
ENVIRO,PRES,1005.4,2025-08-13 20:07:19
ENVIRO,LLUM,0.0,2025-08-13 20:07:19
DHT22,TEMP,27.05,2025-08-13 20:07:25
DHT22,HUM,74.4,2025-08-13 20:07:25
PMS5003,PM1,1.43,2025-08-13 20:08:11
PMS5003,PM25,1.82,2025-08-13 20:08:11
PMS5003,PM10,1.82,2025-08-13 20:08:11
PMS5003,UM03,483.0,2025-08-13 20:08:11
PMS5003,UM05,135.77,2025-08-13 20:08:11
PMS5003,UM1,12.07,2025-08-13 20:08:11
PMS5003,UM25,0.0,2025-08-13 20:08:11
PMS5003,UM5,0.0,2025-08-13 20:08:11
PMS5003,UM10,0.0,2025-08-13 20:08:11
SCD30,TEMP,27.64,2025-08-13 20:08:20
SCD30,HUM,70.4,2025-08-13 20:08:20
SCD30,CO2,1014.57,2025-08-13 20:08:20
ENVIRO,TEMP,27.42,2025-08-13 20:08:20
ENVIRO,HUM,63.39,2025-08-13 20:08:20
ENVIRO,PRES,1005.41,2025-08-13 20:08:20
ENVIRO,LLUM,0.0,2025-08-13 20:08:20
DHT22,TEMP,27.05,2025-08-13 20:08:26
DHT22,HUM,74.3,2025-08-13 20:08:26
SCD30,TEMP,27.65,2025-08-13 20:09:21
SCD30,HUM,70.34,2025-08-13 20:09:21
SCD30,CO2,1011.64,2025-08-13 20:09:21
ENVIRO,TEMP,27.63,2025-08-13 20:09:21
ENVIRO,HUM,63.37,2025-08-13 20:09:21
ENVIRO,PRES,1005.4,2025-08-13 20:09:21
ENVIRO,LLUM,0.0,2025-08-13 20:09:21
DHT22,TEMP,27.05,2025-08-13 20:09:28
DHT22,HUM,74.3,2025-08-13 20:09:28
PMS5003,PM1,2.14,2025-08-13 20:09:53
PMS5003,PM25,2.93,2025-08-13 20:09:53
PMS5003,PM10,2.93,2025-08-13 20:09:53
PMS5003,UM03,537.95,2025-08-13 20:09:53
PMS5003,UM05,154.73,2025-08-13 20:09:53
PMS5003,UM1,27.98,2025-08-13 20:09:53
PMS5003,UM25,0.0,2025-08-13 20:09:53
PMS5003,UM5,0.0,2025-08-13 20:09:53
PMS5003,UM10,0.0,2025-08-13 20:09:53
SCD30,TEMP,27.68,2025-08-13 20:10:22
SCD30,HUM,70.31,2025-08-13 20:10:22
SCD30,CO2,1010.23,2025-08-13 20:10:22
ENVIRO,TEMP,27.21,2025-08-13 20:10:22
ENVIRO,HUM,63.37,2025-08-13 20:10:22
ENVIRO,PRES,1005.44,2025-08-13 20:10:22
ENVIRO,LLUM,0.0,2025-08-13 20:10:22
DHT22,TEMP,27.05,2025-08-13 20:10:29
DHT22,HUM,74.3,2025-08-13 20:10:29
SCD30,TEMP,27.67,2025-08-13 20:11:23
SCD30,HUM,70.3,2025-08-13 20:11:23
SCD30,CO2,1009.48,2025-08-13 20:11:23
ENVIRO,TEMP,27.43,2025-08-13 20:11:23
ENVIRO,HUM,63.35,2025-08-13 20:11:23
ENVIRO,PRES,1005.37,2025-08-13 20:11:23
ENVIRO,LLUM,0.0,2025-08-13 20:11:23
DHT22,TEMP,27.05,2025-08-13 20:11:30
DHT22,HUM,74.3,2025-08-13 20:11:30
PMS5003,PM1,2.07,2025-08-13 20:11:34
PMS5003,PM25,2.8,2025-08-13 20:11:34
PMS5003,PM10,2.8,2025-08-13 20:11:34
PMS5003,UM03,530.66,2025-08-13 20:11:34
PMS5003,UM05,153.66,2025-08-13 20:11:34
PMS5003,UM1,11.8,2025-08-13 20:11:34
PMS5003,UM25,1.16,2025-08-13 20:11:34
PMS5003,UM5,0.0,2025-08-13 20:11:34
PMS5003,UM10,0.0,2025-08-13 20:11:34
SCD30,TEMP,27.71,2025-08-13 20:12:24
SCD30,HUM,70.19,2025-08-13 20:12:24
